condition,attack,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
c2_consistent_pseudonym,field_weighted,P0058,T2,1,1,1,10.43,P0058
c2_consistent_pseudonym,field_weighted,P0059,T3,1,1,1,25.799999999999997,P0059
c2_consistent_pseudonym,field_weighted,P0061,T2,1,1,1,10.43,P0061
c2_consistent_pseudonym,field_weighted,P0062,T3,1,1,1,25.799999999999997,P0062
c2_consistent_pseudonym,field_weighted,P0063,T1,1,1,1,5.039999999999999,P0063
c2_consistent_pseudonym,field_weighted,P0064,T2,1,1,1,10.43,P0064
c2_consistent_pseudonym,field_weighted,P0066,T1,1,1,1,5.039999999999999,P0066
c2_consistent_pseudonym,field_weighted,P0067,T2,1,1,1,10.43,P0067
c2_consistent_pseudonym,field_weighted,P0068,T3,1,1,1,25.799999999999997,P0068
c2_consistent_pseudonym,field_weighted,P0069,T1,1,1,1,5.039999999999999,P0069
c2_consistent_pseudonym,field_weighted,P0071,T3,1,1,1,25.799999999999997,P0071
c2_consistent_pseudonym,field_weighted,P0072,T1,1,1,1,5.039999999999999,P0072
c2_consistent_pseudonym,field_weighted,P0073,T2,1,1,1,10.43,P0073
c2_consistent_pseudonym,field_weighted,P0074,T3,1,1,1,25.799999999999997,P0074
c2_consistent_pseudonym,field_weighted,P0076,T2,1,1,1,10.43,P0076
c2_consistent_pseudonym,field_weighted,P0077,T3,1,1,1,25.799999999999997,P0077
c2_consistent_pseudonym,field_weighted,P0078,T1,1,1,1,5.039999999999999,P0078
c2_consistent_pseudonym,field_weighted,P0079,T2,1,1,1,10.43,P0079
c2_consistent_pseudonym,field_weighted,P0081,T1,1,1,1,5.039999999999999,P0081
c2_consistent_pseudonym,field_weighted,P0082,T2,1,1,1,10.43,P0082
c2_consistent_pseudonym,field_weighted,P0083,T3,1,1,1,25.799999999999997,P0083
c2_consistent_pseudonym,field_weighted,P0084,T1,1,1,1,5.039999999999999,P0084
c2_consistent_pseudonym,field_weighted,P0086,T3,1,1,1,25.799999999999997,P0086
c2_consistent_pseudonym,field_weighted,P0087,T1,1,1,1,5.039999999999999,P0087
c2_consistent_pseudonym,field_weighted,P0088,T2,1,1,1,10.43,P0088
c2_consistent_pseudonym,field_weighted,P0089,T3,1,1,1,25.799999999999997,P0089
c2_consistent_pseudonym,field_weighted,P0091,T2,1,1,1,10.43,P0091
c2_consistent_pseudonym,field_weighted,P0092,T3,1,1,1,25.799999999999997,P0092
c2_consistent_pseudonym,field_weighted,P0093,T1,1,1,1,5.039999999999999,P0093
c2_consistent_pseudonym,field_weighted,P0094,T2,1,1,1,10.43,P0094
c2_consistent_pseudonym,field_weighted,P0096,T1,1,1,1,5.039999999999999,P0096
c2_consistent_pseudonym,field_weighted,P0097,T2,1,1,1,10.43,P0097
c2_consistent_pseudonym,field_weighted,P0098,T3,1,1,1,25.799999999999997,P0098
c2_consistent_pseudonym,field_weighted,P0099,T1,1,1,1,5.039999999999999,P0099
c2_consistent_pseudonym,field_weighted,P0101,T3,1,1,1,25.799999999999997,P0101
c2_consistent_pseudonym,field_weighted,P0102,T1,1,1,1,5.039999999999999,P0102
c2_consistent_pseudonym,field_weighted,P0103,T2,1,1,1,10.43,P0103
c2_consistent_pseudonym,field_weighted,P0104,T3,1,1,1,25.799999999999997,P0104
c2_consistent_pseudonym,field_weighted,P0106,T2,1,1,1,10.43,P0106
c2_consistent_pseudonym,field_weighted,P0107,T3,1,1,1,25.799999999999997,P0107
c2_consistent_pseudonym,field_weighted,P0108,T1,1,1,1,5.039999999999999,P0108
c2_consistent_pseudonym,field_weighted,P0109,T2,1,1,1,10.43,P0109
c2_consistent_pseudonym,field_weighted,P0111,T1,1,1,1,5.039999999999999,P0111
c2_consistent_pseudonym,field_weighted,P0112,T2,1,1,1,10.43,P0112
c2_consistent_pseudonym,field_weighted,P0113,T3,1,1,1,25.799999999999997,P0113
c2_consistent_pseudonym,field_weighted,P0114,T1,1,1,1,5.039999999999999,P0114
c2_consistent_pseudonym,field_weighted,P0116,T3,1,1,1,25.799999999999997,P0116
c2_consistent_pseudonym,field_weighted,P0117,T1,1,1,1,4.199999999999999,P0117
c2_consistent_pseudonym,field_weighted,P0118,T2,1,1,1,10.43,P0118
c2_consistent_pseudonym,field_weighted,P0119,T3,1,1,1,25.799999999999997,P0119
c3_per_doc_pseudonym,field_weighted,P0001,T2,1,1,1,10.43,P0001
c3_per_doc_pseudonym,field_weighted,P0002,T3,1,1,1,25.799999999999997,P0002
c3_per_doc_pseudonym,field_weighted,P0003,T1,3,0,1,5.039999999999999,P0117
c3_per_doc_pseudonym,field_weighted,P0004,T2,1,1,1,10.43,P0004
c3_per_doc_pseudonym,field_weighted,P0006,T1,1,1,1,5.039999999999999,P0006
c3_per_doc_pseudonym,field_weighted,P0007,T2,1,1,1,10.43,P0007
c3_per_doc_pseudonym,field_weighted,P0008,T3,1,1,1,25.799999999999997,P0008
c3_per_doc_pseudonym,field_weighted,P0009,T1,1,1,1,5.039999999999999,P0009
c3_per_doc_pseudonym,field_weighted,P0011,T3,1,1,1,25.799999999999997,P0011
c3_per_doc_pseudonym,field_weighted,P0012,T1,2,0,1,5.039999999999999,P0117
c3_per_doc_pseudonym,field_weighted,P0013,T2,1,1,1,10.43,P0013
c3_per_doc_pseudonym,field_weighted,P0014,T3,1,1,1,25.799999999999997,P0014
c3_per_doc_pseudonym,field_weighted,P0016,T2,1,1,1,10.43,P0016
c3_per_doc_pseudonym,field_weighted,P0017,T3,1,1,1,25.799999999999997,P0017
c3_per_doc_pseudonym,field_weighted,P0018,T1,1,1,1,5.039999999999999,P0018
c3_per_doc_pseudonym,field_weighted,P0019,T2,1,1,1,10.43,P0019
c3_per_doc_pseudonym,field_weighted,P0021,T1,1,1,1,5.039999999999999,P0021
c3_per_doc_pseudonym,field_weighted,P0022,T2,1,1,1,10.43,P0022
c3_per_doc_pseudonym,field_weighted,P0023,T3,1,1,1,25.799999999999997,P0023
c3_per_doc_pseudonym,field_weighted,P0024,T1,1,1,1,5.039999999999999,P0024
c3_per_doc_pseudonym,field_weighted,P0026,T3,1,1,1,25.799999999999997,P0026
c3_per_doc_pseudonym,field_weighted,P0027,T1,1,1,1,5.039999999999999,P0027
c3_per_doc_pseudonym,field_weighted,P0028,T2,1,1,1,10.43,P0028
c3_per_doc_pseudonym,field_weighted,P0029,T3,1,1,1,25.799999999999997,P0029
c3_per_doc_pseudonym,field_weighted,P0031,T2,1,1,1,10.43,P0031
c3_per_doc_pseudonym,field_weighted,P0032,T3,1,1,1,25.799999999999997,P0032
c3_per_doc_pseudonym,field_weighted,P0033,T1,1,1,1,5.039999999999999,P0033
c3_per_doc_pseudonym,field_weighted,P0034,T2,1,1,1,10.43,P0034
c3_per_doc_pseudonym,field_weighted,P0036,T1,1,1,1,5.039999999999999,P0036
c3_per_doc_pseudonym,field_weighted,P0037,T2,1,1,1,10.43,P0037
c3_per_doc_pseudonym,field_weighted,P0038,T3,1,1,1,25.799999999999997,P0038
c3_per_doc_pseudonym,field_weighted,P0039,T1,1,1,1,5.039999999999999,P0039
c3_per_doc_pseudonym,field_weighted,P0041,T3,1,1,1,25.799999999999997,P0041
c3_per_doc_pseudonym,field_weighted,P0042,T1,1,1,1,5.039999999999999,P0042
c3_per_doc_pseudonym,field_weighted,P0043,T2,1,1,1,10.43,P0043
c3_per_doc_pseudonym,field_weighted,P0044,T3,1,1,1,25.799999999999997,P0044
c3_per_doc_pseudonym,field_weighted,P0046,T2,1,1,1,10.43,P0046
c3_per_doc_pseudonym,field_weighted,P0047,T3,1,1,1,25.799999999999997,P0047
c3_per_doc_pseudonym,field_weighted,P0048,T1,1,1,1,5.039999999999999,P0048
c3_per_doc_pseudonym,field_weighted,P0049,T2,1,1,1,10.43,P0049
c3_per_doc_pseudonym,field_weighted,P0051,T1,1,1,1,5.039999999999999,P0051
c3_per_doc_pseudonym,field_weighted,P0052,T2,1,1,1,10.43,P0052
c3_per_doc_pseudonym,field_weighted,P0053,T3,1,1,1,25.799999999999997,P0053
c3_per_doc_pseudonym,field_weighted,P0054,T1,1,1,1,5.039999999999999,P0054
c3_per_doc_pseudonym,field_weighted,P0056,T3,1,1,1,25.799999999999997,P0056
c3_per_doc_pseudonym,field_weighted,P0057,T1,1,1,1,5.039999999999999,P0057
c3_per_doc_pseudonym,field_weighted,P0058,T2,1,1,1,10.43,P0058
c3_per_doc_pseudonym,field_weighted,P0059,T3,1,1,1,25.799999999999997,P0059
c3_per_doc_pseudonym,field_weighted,P0061,T2,1,1,1,10.43,P0061
c3_per_doc_pseudonym,field_weighted,P0062,T3,1,1,1,25.799999999999997,P0062
c3_per_doc_pseudonym,field_weighted,P0063,T1,1,1,1,5.039999999999999,P0063
c3_per_doc_pseudonym,field_weighted,P0064,T2,1,1,1,10.43,P0064
c3_per_doc_pseudonym,field_weighted,P0066,T1,1,1,1,5.039999999999999,P0066
c3_per_doc_pseudonym,field_weighted,P0067,T2,1,1,1,10.43,P0067
c3_per_doc_pseudonym,field_weighted,P0068,T3,1,1,1,25.799999999999997,P0068
c3_per_doc_pseudonym,field_weighted,P0069,T1,1,1,1,5.039999999999999,P0069
c3_per_doc_pseudonym,field_weighted,P0071,T3,1,1,1,25.799999999999997,P0071
c3_per_doc_pseudonym,field_weighted,P0072,T1,1,1,1,5.039999999999999,P0072
c3_per_doc_pseudonym,field_weighted,P0073,T2,1,1,1,10.43,P0073
c3_per_doc_pseudonym,field_weighted,P0074,T3,1,1,1,25.799999999999997,P0074
c3_per_doc_pseudonym,field_weighted,P0076,T2,1,1,1,10.43,P0076
c3_per_doc_pseudonym,field_weighted,P0077,T3,1,1,1,25.799999999999997,P0077
c3_per_doc_pseudonym,field_weighted,P0078,T1,1,1,1,5.039999999999999,P0078
c3_per_doc_pseudonym,field_weighted,P0079,T2,1,1,1,10.43,P0079
c3_per_doc_pseudonym,field_weighted,P0081,T1,1,1,1,5.039999999999999,P0081
c3_per_doc_pseudonym,field_weighted,P0082,T2,1,1,1,10.43,P0082
c3_per_doc_pseudonym,field_weighted,P0083,T3,1,1,1,25.799999999999997,P0083
c3_per_doc_pseudonym,field_weighted,P0084,T1,1,1,1,5.039999999999999,P0084
c3_per_doc_pseudonym,field_weighted,P0086,T3,1,1,1,25.799999999999997,P0086
c3_per_doc_pseudonym,field_weighted,P0087,T1,1,1,1,5.039999999999999,P0087
c3_per_doc_pseudonym,field_weighted,P0088,T2,1,1,1,10.43,P0088
c3_per_doc_pseudonym,field_weighted,P0089,T3,1,1,1,25.799999999999997,P0089
c3_per_doc_pseudonym,field_weighted,P0091,T2,1,1,1,10.43,P0091
c3_per_doc_pseudonym,field_weighted,P0092,T3,1,1,1,25.799999999999997,P0092
c3_per_doc_pseudonym,field_weighted,P0093,T1,1,1,1,5.039999999999999,P0093
c3_per_doc_pseudonym,field_weighted,P0094,T2,1,1,1,10.43,P0094
c3_per_doc_pseudonym,field_weighted,P0096,T1,1,1,1,5.039999999999999,P0096
c3_per_doc_pseudonym,field_weighted,P0097,T2,1,1,1,10.43,P0097
c3_per_doc_pseudonym,field_weighted,P0098,T3,1,1,1,25.799999999999997,P0098
c3_per_doc_pseudonym,field_weighted,P0099,T1,1,1,1,5.039999999999999,P0099
c3_per_doc_pseudonym,field_weighted,P0101,T3,1,1,1,25.799999999999997,P0101
c3_per_doc_pseudonym,field_weighted,P0102,T1,1,1,1,5.039999999999999,P0102
c3_per_doc_pseudonym,field_weighted,P0103,T2,1,1,1,10.43,P0103
c3_per_doc_pseudonym,field_weighted,P0104,T3,1,1,1,25.799999999999997,P0104
c3_per_doc_pseudonym,field_weighted,P0106,T2,1,1,1,10.43,P0106
c3_per_doc_pseudonym,field_weighted,P0107,T3,1,1,1,25.799999999999997,P0107
c3_per_doc_pseudonym,field_weighted,P0108,T1,1,1,1,5.039999999999999,P0108
c3_per_doc_pseudonym,field_weighted,P0109,T2,1,1,1,10.43,P0109
c3_per_doc_pseudonym,field_weighted,P0111,T1,1,1,1,5.039999999999999,P0111
c3_per_doc_pseudonym,field_weighted,P0112,T2,1,1,1,10.43,P0112
c3_per_doc_pseudonym,field_weighted,P0113,T3,1,1,1,25.799999999999997,P0113
c3_per_doc_pseudonym,field_weighted,P0114,T1,1,1,1,5.039999999999999,P0114
c3_per_doc_pseudonym,field_weighted,P0116,T3,1,1,1,25.799999999999997,P0116
c3_per_doc_pseudonym,field_weighted,P0117,T1,1,1,1,4.199999999999999,P0117
c3_per_doc_pseudonym,field_weighted,P0118,T2,1,1,1,10.43,P0118
c3_per_doc_pseudonym,field_weighted,P0119,T3,1,1,1,25.799999999999997,P0119
c4_doc_local_anon,field_weighted,P0001,T2,1,1,1,14.429999999999998,P0001
c4_doc_local_anon,field_weighted,P0002,T3,1,1,1,29.64,P0002
c4_doc_local_anon,field_weighted,P0003,T1,3,0,1,5.039999999999999,P0117
c4_doc_local_anon,field_weighted,P0004,T2,1,1,1,14.429999999999998,P0004
c4_doc_local_anon,field_weighted,P0006,T1,1,1,1,5.039999999999999,P0006
c4_doc_local_anon,field_weighted,P0007,T2,1,1,1,14.429999999999998,P0007
c4_doc_local_anon,field_weighted,P0008,T3,1,1,1,29.64,P0008
c4_doc_local_anon,field_weighted,P0009,T1,1,1,1,5.039999999999999,P0009
c4_doc_local_anon,field_weighted,P0011,T3,1,1,1,29.64,P0011
c4_doc_local_anon,field_weighted,P0012,T1,2,0,1,5.039999999999999,P0117
c4_doc_local_anon,field_weighted,P0013,T2,1,1,1,14.429999999999998,P0013
c4_doc_local_anon,field_weighted,P0014,T3,1,1,1,29.64,P0014
c4_doc_local_anon,field_weighted,P0016,T2,1,1,1,14.429999999999998,P0016
c4_doc_local_anon,field_weighted,P0017,T3,1,1,1,29.64,P0017
c4_doc_local_anon,field_weighted,P0018,T1,1,1,1,5.039999999999999,P0018
c4_doc_local_anon,field_weighted,P0019,T2,1,1,1,14.429999999999998,P0019
c4_doc_local_anon,field_weighted,P0021,T1,1,1,1,5.039999999999999,P0021
c4_doc_local_anon,field_weighted,P0022,T2,1,1,1,14.429999999999998,P0022
c4_doc_local_anon,field_weighted,P0023,T3,1,1,1,29.64,P0023
c4_doc_local_anon,field_weighted,P0024,T1,1,1,1,5.039999999999999,P0024
c4_doc_local_anon,field_weighted,P0026,T3,1,1,1,29.64,P0026
c4_doc_local_anon,field_weighted,P0027,T1,1,1,1,5.039999999999999,P0027
c4_doc_local_anon,field_weighted,P0028,T2,1,1,1,14.429999999999998,P0028
c4_doc_local_anon,field_weighted,P0029,T3,1,1,1,29.64,P0029
c4_doc_local_anon,field_weighted,P0031,T2,1,1,1,14.429999999999998,P0031
c4_doc_local_anon,field_weighted,P0032,T3,1,1,1,29.64,P0032
c4_doc_local_anon,field_weighted,P0033,T1,1,1,1,5.039999999999999,P0033
c4_doc_local_anon,field_weighted,P0034,T2,1,1,1,14.429999999999998,P0034
c4_doc_local_anon,field_weighted,P0036,T1,1,1,1,5.039999999999999,P0036
c4_doc_local_anon,field_weighted,P0037,T2,1,1,1,14.429999999999998,P0037
c4_doc_local_anon,field_weighted,P0038,T3,1,1,1,29.64,P0038
c4_doc_local_anon,field_weighted,P0039,T1,1,1,1,5.039999999999999,P0039
c4_doc_local_anon,field_weighted,P0041,T3,1,1,1,29.64,P0041
c4_doc_local_anon,field_weighted,P0042,T1,1,1,1,5.039999999999999,P0042
c4_doc_local_anon,field_weighted,P0043,T2,1,1,1,14.429999999999998,P0043
c4_doc_local_anon,field_weighted,P0044,T3,1,1,1,29.64,P0044
c4_doc_local_anon,field_weighted,P0046,T2,1,1,1,14.429999999999998,P0046
c4_doc_local_anon,field_weighted,P0047,T3,1,1,1,29.64,P0047
c4_doc_local_anon,field_weighted,P0048,T1,1,1,1,5.039999999999999,P0048
c4_doc_local_anon,field_weighted,P0049,T2,1,1,1,14.429999999999998,P0049
c4_doc_local_anon,field_weighted,P0051,T1,1,1,1,5.039999999999999,P0051
c4_doc_local_anon,field_weighted,P0052,T2,1,1,1,14.429999999999998,P0052
c4_doc_local_anon,field_weighted,P0053,T3,1,1,1,29.64,P0053
c4_doc_local_anon,field_weighted,P0054,T1,1,1,1,5.039999999999999,P0054
c4_doc_local_anon,field_weighted,P0056,T3,1,1,1,29.64,P0056
c4_doc_local_anon,field_weighted,P0057,T1,1,1,1,5.039999999999999,P0057
c4_doc_local_anon,field_weighted,P0058,T2,1,1,1,14.429999999999998,P0058
c4_doc_local_anon,field_weighted,P0059,T3,1,1,1,29.64,P0059
c4_doc_local_anon,field_weighted,P0061,T2,1,1,1,14.429999999999998,P0061
c4_doc_local_anon,field_weighted,P0062,T3,1,1,1,29.64,P0062
c4_doc_local_anon,field_weighted,P0063,T1,1,1,1,5.039999999999999,P0063
c4_doc_local_anon,field_weighted,P0064,T2,1,1,1,14.429999999999998,P0064
c4_doc_local_anon,field_weighted,P0066,T1,1,1,1,5.039999999999999,P0066
c4_doc_local_anon,field_weighted,P0067,T2,1,1,1,14.429999999999998,P0067
c4_doc_local_anon,field_weighted,P0068,T3,1,1,1,29.64,P0068
c4_doc_local_anon,field_weighted,P0069,T1,1,1,1,5.039999999999999,P0069
c4_doc_local_anon,field_weighted,P0071,T3,1,1,1,29.64,P0071
c4_doc_local_anon,field_weighted,P0072,T1,1,1,1,5.039999999999999,P0072
c4_doc_local_anon,field_weighted,P0073,T2,1,1,1,14.429999999999998,P0073
c4_doc_local_anon,field_weighted,P0074,T3,1,1,1,29.64,P0074
c4_doc_local_anon,field_weighted,P0076,T2,1,1,1,14.429999999999998,P0076
c4_doc_local_anon,field_weighted,P0077,T3,1,1,1,29.64,P0077
c4_doc_local_anon,field_weighted,P0078,T1,1,1,1,5.039999999999999,P0078
c4_doc_local_anon,field_weighted,P0079,T2,1,1,1,14.429999999999998,P0079
c4_doc_local_anon,field_weighted,P0081,T1,1,1,1,5.039999999999999,P0081
c4_doc_local_anon,field_weighted,P0082,T2,1,1,1,14.429999999999998,P0082
c4_doc_local_anon,field_weighted,P0083,T3,1,1,1,29.64,P0083
c4_doc_local_anon,field_weighted,P0084,T1,1,1,1,5.039999999999999,P0084
c4_doc_local_anon,field_weighted,P0086,T3,1,1,1,29.64,P0086
c4_doc_local_anon,field_weighted,P0087,T1,1,1,1,5.039999999999999,P0087
c4_doc_local_anon,field_weighted,P0088,T2,1,1,1,14.429999999999998,P0088
c4_doc_local_anon,field_weighted,P0089,T3,1,1,1,29.64,P0089
c4_doc_local_anon,field_weighted,P0091,T2,1,1,1,14.429999999999998,P0091
c4_doc_local_anon,field_weighted,P0092,T3,1,1,1,29.64,P0092
c4_doc_local_anon,field_weighted,P0093,T1,1,1,1,5.039999999999999,P0093
c4_doc_local_anon,field_weighted,P0094,T2,1,1,1,14.429999999999998,P0094
c4_doc_local_anon,field_weighted,P0096,T1,1,1,1,5.039999999999999,P0096
c4_doc_local_anon,field_weighted,P0097,T2,1,1,1,14.429999999999998,P0097
c4_doc_local_anon,field_weighted,P0098,T3,1,1,1,29.64,P0098
c4_doc_local_anon,field_weighted,P0099,T1,1,1,1,5.039999999999999,P0099
c4_doc_local_anon,field_weighted,P0101,T3,1,1,1,29.64,P0101
c4_doc_local_anon,field_weighted,P0102,T1,1,1,1,5.039999999999999,P0102
c4_doc_local_anon,field_weighted,P0103,T2,1,1,1,14.429999999999998,P0103
c4_doc_local_anon,field_weighted,P0104,T3,1,1,1,29.64,P0104
c4_doc_local_anon,field_weighted,P0106,T2,1,1,1,14.429999999999998,P0106
c4_doc_local_anon,field_weighted,P0107,T3,1,1,1,29.64,P0107
c4_doc_local_anon,field_weighted,P0108,T1,1,1,1,5.039999999999999,P0108
c4_doc_local_anon,field_weighted,P0109,T2,1,1,1,14.429999999999998,P0109
c4_doc_local_anon,field_weighted,P0111,T1,1,1,1,5.039999999999999,P0111
c4_doc_local_anon,field_weighted,P0112,T2,1,1,1,14.429999999999998,P0112
c4_doc_local_anon,field_weighted,P0113,T3,1,1,1,29.64,P0113
c4_doc_local_anon,field_weighted,P0114,T1,1,1,1,5.039999999999999,P0114
c4_doc_local_anon,field_weighted,P0116,T3,1,1,1,29.64,P0116
c4_doc_local_anon,field_weighted,P0117,T1,1,1,1,7.64,P0117
c4_doc_local_anon,field_weighted,P0118,T2,1,1,1,14.429999999999998,P0118
c4_doc_local_anon,field_weighted,P0119,T3,1,1,1,29.64,P0119
c5_linkguard,field_weighted,P0001,T2,3,0,1,1.7499999999999998,P0113
c5_linkguard,field_weighted,P0002,T3,3,0,1,1.7499999999999998,P0113
c5_linkguard,field_weighted,P0003,T1,5,0,0,0.0,P0084
c5_linkguard,field_weighted,P0004,T2,2,0,1,0.7,P0010
c5_linkguard,field_weighted,P0006,T1,1,1,1,0.0,P0006
c5_linkguard,field_weighted,P0007,T2,1,1,1,1.7499999999999998,P0007
c5_linkguard,field_weighted,P0008,T3,3,0,1,0.7,P0040
c5_linkguard,field_weighted,P0009,T1,10,0,0,0.0,P0114
c5_linkguard,field_weighted,P0011,T3,2,0,1,1.7499999999999998,P0081
c5_linkguard,field_weighted,P0012,T1,2,0,1,0.0,P0021
c5_linkguard,field_weighted,P0013,T2,1,1,1,1.7499999999999998,P0013
c5_linkguard,field_weighted,P0014,T3,1,1,1,2.8,P0014
c5_linkguard,field_weighted,P0016,T2,2,0,1,1.7499999999999998,P0061
c5_linkguard,field_weighted,P0017,T3,3,0,1,1.7499999999999998,P0099
c5_linkguard,field_weighted,P0018,T1,8,0,0,0.0,P0027
c5_linkguard,field_weighted,P0019,T2,3,0,1,1.7499999999999998,P0099
c5_linkguard,field_weighted,P0021,T1,3,0,1,0.0,P0006
c5_linkguard,field_weighted,P0022,T2,5,0,0,1.7499999999999998,P0031
c5_linkguard,field_weighted,P0023,T3,4,0,0,0.7,P0110
c5_linkguard,field_weighted,P0024,T1,2,0,1,0.0,P0119
c5_linkguard,field_weighted,P0026,T3,5,0,0,1.7499999999999998,P0067
c5_linkguard,field_weighted,P0027,T1,4,0,0,0.0,P0057
c5_linkguard,field_weighted,P0028,T2,1,1,1,2.8,P0028
c5_linkguard,field_weighted,P0029,T3,3,0,1,1.7499999999999998,P0099
c5_linkguard,field_weighted,P0031,T2,3,0,1,2.8,P0088
c5_linkguard,field_weighted,P0032,T3,2,0,1,1.7499999999999998,P0088
c5_linkguard,field_weighted,P0033,T1,2,0,1,0.0,P0000
c5_linkguard,field_weighted,P0034,T2,2,0,1,0.7,P0058
c5_linkguard,field_weighted,P0036,T1,3,0,1,0.0,P0085
c5_linkguard,field_weighted,P0037,T2,1,1,1,0.7,P0037
c5_linkguard,field_weighted,P0038,T3,1,1,1,1.7499999999999998,P0038
c5_linkguard,field_weighted,P0039,T1,3,0,1,0.0,P0033
c5_linkguard,field_weighted,P0041,T3,2,0,1,0.7,P0099
c5_linkguard,field_weighted,P0042,T1,7,0,0,0.0,P0102
c5_linkguard,field_weighted,P0043,T2,2,0,1,1.7499999999999998,P0069
c5_linkguard,field_weighted,P0044,T3,1,1,1,1.7499999999999998,P0044
c5_linkguard,field_weighted,P0046,T2,2,0,1,1.7499999999999998,P0002
c5_linkguard,field_weighted,P0047,T3,4,0,0,0.7,P0031
c5_linkguard,field_weighted,P0048,T1,5,0,0,0.0,P0063
c5_linkguard,field_weighted,P0049,T2,2,0,1,1.7499999999999998,P0058
c5_linkguard,field_weighted,P0051,T1,5,0,0,0.0,P0003
c5_linkguard,field_weighted,P0052,T2,2,0,1,1.7499999999999998,P0013
c5_linkguard,field_weighted,P0053,T3,2,0,1,1.7499999999999998,P0042
c5_linkguard,field_weighted,P0054,T1,2,0,1,0.0,P0030
c5_linkguard,field_weighted,P0056,T3,1,1,1,1.7499999999999998,P0056
c5_linkguard,field_weighted,P0057,T1,8,0,0,0.0,P0098
c5_linkguard,field_weighted,P0058,T2,1,1,1,1.7499999999999998,P0058
c5_linkguard,field_weighted,P0059,T3,5,0,0,1.7499999999999998,P0081
c5_linkguard,field_weighted,P0061,T2,3,0,1,1.7499999999999998,P0063
c5_linkguard,field_weighted,P0062,T3,2,0,1,0.7,P0045
c5_linkguard,field_weighted,P0063,T1,3,0,1,0.0,P0053
c5_linkguard,field_weighted,P0064,T2,1,1,1,1.7499999999999998,P0064
c5_linkguard,field_weighted,P0066,T1,9,0,0,0.0,P0047
c5_linkguard,field_weighted,P0067,T2,1,1,1,1.7499999999999998,P0067
c5_linkguard,field_weighted,P0068,T3,2,0,1,0.7,P0064
c5_linkguard,field_weighted,P0069,T1,9,0,0,0.0,P0101
c5_linkguard,field_weighted,P0071,T3,3,0,1,1.7499999999999998,P0021
c5_linkguard,field_weighted,P0072,T1,10,0,0,0.0,P0029
c5_linkguard,field_weighted,P0073,T2,4,0,0,1.7499999999999998,P0077
